"EMPRESA";"Nome.da.Empresa.";"ano";"Open";"SETOR";"SUBSETOR";"SEGMENTO";"Idade_Segmento_Setor";"ROI_ADJ";"ROI_ADJ_2";"MARGEM.LÍQUIDA.value";"DIVIDEND.YIELD..DY..value";"P.L.value";"VPA.value";"LPA.value";"STATUS_GRAHAM";"DIF_GRAHAM";"PERATVNAOCOR";"Y";"metric_SEGMENTO_MARGEM.LÍQUIDA.value_Q50";"DIVIDEND.YIELD..DY..value_RANKSCORE";"classe_cap_v2";"DÍVIDA.BRUTA...PATRIMÔNIO.value"
"AGRO3";"BRASILAGRO";2024;29.9599990844727;"Consumo não Cíclico";"Agropecuária";"Agricultura";109;1.1789823811242;21.6038438099251;21.722590247754;12.026779775365;10.405552875999;19.243958945865;2.5668986855671;1;7.7406719862642;0.369791666666667;NA;11.7321492788839;100;"Null";0.53031270685352
"EEEL3";"CEEE-GT";2024;NA;NA;NA;NA;NA;NA;NA;36.572613250897;0;0;138.4084435019;62.702251508704;NA;NA;NA;NA;2.7235624651241;0;"Null";1.591765334243
"BOBR3";"BOMBRIL";2023;NA;"Consumo não Cíclico";"Produtos de Cuidado Pessoal e de Limpeza";"Produtos de Limpeza";72;NA;NA;1.5369242481919;0;11.521883458647;-0.5975668054081;0.08679136562951;NA;NA;NA;NA;1.5369242481919;0;"Null";-2.5802456446888
"CMSA4";"CIMS S.A.";2024;NA;"Outros";"Outros";"Outros";78;NA;NA;0;0;0;9.6247472108966e-05;-0.0077573814012399;NA;NA;NA;NA;0;0;"Null";0
"ENGI11";"ENERGISA";2024;43.6300010681152;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";111;26.486716373666;2.7371406373042;6.6389612621793;4.6442504179825;13.012194430453;25.983624166103;4.1368886921963;1;3.53518363384015;0.171875;NA;12.244100391755;21.7722388101267;"Null";2.7213569057727
"DTCY3";NA;2024;5;"Bens Industriais";"Serviços Diversos";"Serviços Diversos";86;-10;-33.7748361101255;-62.46051800379;0;-12.665016182048;-0.35908265297487;-0.35530945522032;0;-6.87075765727134;0.268229166666667;NA;-4.3978463262051;NA;"Null";-0.51713785339004
"HOOT3";NA;2023;3.29999995231628;"Consumo Cíclico";"Hoteis e Restaurantes";"Hotelaria";79;0;0;196.82105095478;0;0.46467517489415;-17.063239355512;10.760204698129;0;-67.5735468924517;NA;0;196.82105095478;NA;"Null";-0.0031914588204521
"CSNA3";"CIA SIDERURGICA NACIONAL";2024;14.5500001907349;"Materiais Básicos";"Siderurgia e Metalurgia";"Siderurgia";82;45.0892004239991;-24.0416097314085;-0.70031768598715;9.9689283299053;-81.93019389089;13.197160758928;-0.23996037439118;0;-22.6897321459629;0.169270833333333;NA;5.4055761434954;68.0896614231247;"Null";2.563276845036
"EEEL4";"CEEE-GT";2024;NA;NA;NA;NA;NA;NA;NA;36.572613250897;0;0;138.4084435019;62.702251508704;NA;NA;NA;NA;2.7235624651241;0;"Null";1.591765334243
"BAHI3";"BAHEMA";2024;11.7739610671997;"Consumo Cíclico";"Diversos";"Serviços Educacionais";186;-36.9676905574516;-12.4579115925464;-1.7723201402182;0;-32.288447352853;4.6471123675863;-0.25365109416685;0;-15.0092335820108;0.614583333333333;NA;-1.65199870765695;0;"Null";0.98317025440313
"CASH3";"MÉLIUZ S.A.";2024;12.6000003814697;"Tecnologia da Informação";"Programas e Serviços";"Programas e Serviços";40;-32.6271213494782;-63.5802480400816;-5.432383539509;0;-37.251628750404;8.9293615271739;-0.21341348732071;0;-14.975838387679;0.216145833333333;NA;-1.3186161691186;0;"Null";0.0010895336512642
"BLUT3";"BLUE TECH SOLUTIONS E.Q.I. S.A.";2024;NA;NA;NA;NA;NA;NA;NA;0;0;0;1.4088196408022;-0.11630376571172;NA;NA;NA;NA;2.7235624651241;0;"Null";0
"BRML3";"BR MALLS";2024;NA;NA;NA;NA;NA;NA;NA;39.62444236954;0.64590361445783;11.999569281737;13.43267391973;0.69169149367989;NA;NA;NA;NA;2.7235624651241;10.9530157500241;"Null";0.2511142211624
"ASAI3";"ASSAÍ";2024;19;"Consumo não Cíclico";"Comércio e Distribuição";"Alimentos";102;-30.1387873181509;51.0640232500818;1.0676210095785;0.36968617886179;25.760990416901;3.4249787621727;0.52521272594873;0;-7.68848881545926;0.231770833333333;NA;-0.72365486669276;7.87234633039378;"Null";3.2794816414687
"CGAS5";"COMGÁS";2024;133.690002441406;"Utilidade Pública";"Gás";"Gás";151;-1.1705586885539;-2.4199658238255;9.2935868620214;2.7908291519233;11.699148844707;12.784232535885;10.630687894553;0;-73.0056885540657;0.611979166666667;NA;9.2935868620214;100;"Null";4.1188750388095
"EQPA6";NA;2023;10.6800003051758;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";110;5.05260576151643;3.8389513108614;18.282128468179;4.9589795918367;13.937674688608;1.305641816188;0.70313020062164;0;-6.14341289473114;0.233766233766234;-4.51886832297177;11.875979117082;21.487075180466;"Null";1.9313121394123
"BALM4";"BAUMER";2024;9.94999980926514;"Saúde";"Equipamentos";"Equipamentos";62;23.8141538831923;4.3053651823458;9.2727272727273;8.6141493055556;7.1639136493432;14.718352328212;1.6080595836127;1;13.1886618558194;0.703125;NA;9.2727272727273;0;"Null";0.14074459234609
"BOBR4";"BOMBRIL";2023;1.67999994754791;"Consumo não Cíclico";"Produtos de Cuidado Pessoal e de Limpeza";"Produtos de Limpeza";72;-26.7857108645292;-24.3243276623005;1.5369242481919;0;14.171916654135;-0.5975668054081;0.08679136562951;0;-2.43600621036536;0.194805194805195;65.8536528633296;1.5369242481919;0;"Null";-2.5802456446888
"BDLL3";NA;2023;12;"Bens Industriais";"Máquinas e Equipamentos";"Máq. e Equip. Industriais";61;0;-56.3794987271516;241.28989605906;0;0.29225706283488;-69.196442522234;41.059743376604;0;-263.997366409999;0.638961038961039;-8.33333333333333;7.5177642179782;0;"Null";-1.5097592918755
"APTI3";"SIDERURGICA J. L. ALIPERTI S.A.";2024;NA;"Consumo não Cíclico";"Agropecuária";"Agricultura";109;NA;NA;46.614583333333;0;0;11978.283072623;846.74514863194;NA;NA;NA;NA;11.7321492788839;0;"Null";0.24525202843398
"CRDE3";"CR2 Empreendimentos";2024;NA;NA;NA;NA;NA;NA;NA;-156.90837824596;0;-6.0506554254489;38.286185885037;-2.6443416249923;NA;NA;NA;NA;2.7235624651241;0;"Null";0
"ELMD3";"Eletromidia";2023;10.0100002288818;"Comunicações";"Mídia";"Publicidade e Propaganda";NA;2.29999542236328;NA;4.0226005650141;0;44.500740013984;6.8150050696954;0.22988381759012;0;-6.36364276223815;0.420779220779221;53.0791842439199;4.0226005650141;NA;"Null";0.72695940209017
"DTCY3";NA;2023;7.55000019073486;"Bens Industriais";"Serviços Diversos";"Serviços Diversos";85;-33.7748361101255;2.30352403330313;-2.8027823240589;0;-203.12302919708;-0.003593521671002;-0.024615623446363;0;-6.85157251162816;0.633766233766234;-10;-3.5800643656452;0;"Null";-30.85
"EMBR3";"EMBRAER";2024;14.1599998474121;"Bens Industriais";"Material de Transporte";"Material Aeronáutico e de Defesa";54;56.4640023277383;-42.3448807592016;3.0007882650761;0;21.15962746308;18.218701882013;1.0581471738605;1;2.26133849557201;0.177083333333333;NA;3.0007882650761;0;"Null";1.0358180744819
"EVEN3";"EVEN CONSTRUTORA E INCORPORADORA";2023;6.65999984741211;"Consumo Cíclico";"Construção Civil";"Incorporações";60;-27.2254012302731;-32.5678116098106;4.5031756618587;3.2753602620087;8.7755434418141;9.56412;0.521905;1;4.79680814529839;0.192207792207792;85.1793602499268;5.1606616521834;6.262788794047;"Null";0.40698987465653
"IDVL3";"BANCO INDUSVAL";2024;NA;NA;NA;NA;NA;NA;NA;-7.6711134946705;0;-34.953886163593;0;-0.1112894852891;NA;NA;NA;NA;2.7235624651241;0;"Null";0
"AHEB3";NA;2024;20;"Consumo Cíclico";"Viagens e Lazer";"Produção de Eventos e Shows";73;-22.5;-27.2727272727273;14.098584432034;0;1.5411084054834;9.4268370259267;10.057696100319;1;26.5991334532464;0.158854166666667;NA;14.098584432034;0;"Null";0.047515581932408
"BLAU3";"Blau Farmacêutica";2023;36.4000015258789;"Saúde";"Comércio e Distribuição";"Medicamentos e Outros Produtos";103;-24.4638840542241;NA;25.78416529842;3.2284275075988;13.015901990517;10.157533522982;2.022141839972;0;-7.22641953176445;0.181818181818182;-35.0783640355376;2.9176567303849;68.3621857803193;"Null";0.17106245198112
"CLSC3";"CELESC";2024;50;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";111;23.0250136627549;-9.0472581371085;5.3547533464685;3.2546303818034;4.2620045204602;76.029194647428;14.441561407203;1;102.35949250413;0.640625;NA;12.244100391755;15.257702219705;"Null";1.0813976287669
"CVCB3";"CVC BRASIL";2024;4.08904790878296;"Consumo Cíclico";"Viagens e Lazer";"Viagens e Turismo";51;-15.3586775715888;-66.1825844263059;-31.889662104154;0;-4.0263720079671;1.1567147965661;-0.86926890835583;0;-7.90757574371842;0.197916666666667;NA;-31.889662104154;0;"Null";1.2994478246066
"GGBR4";"GERDAU";2024;23.238094329834;"Materiais Básicos";"Siderurgia e Metalurgia";"Siderurgia";82;-8.2800844694534;20.0998264640804;10.885014138933;6.7760942760943;5.5652271370041;27.920937337024;4.2693675235672;1;30.5437229893067;0.6796875;NA;5.4055761434954;46.2820024140766;"Null";0.2220452333691
"BEEF3";"MINERVA";2024;12.9099998474121;"Consumo não Cíclico";"Alimentos Processados";"Carnes e Derivados";70;-34.9862500308507;26.5970979063531;1.5657449132181;7.3748628688086;10.773931729161;0.28714599804635;0.69334020186723;0;-7.8592376923392;0.221354166666667;NA;1.5657449132181;100;"Null";123.62086031001
"AERI3";NA;2023;131.600006103516;"Bens Industriais";"Máquinas e Equipamentos";"Máq. e Equip. Industriais";61;-80.9160559136251;-34.5;-3.7549789738837;1.8320353982301;-15.143749377078;0.7122224791435;-0.074618244918287;0;-72.1423071084141;0.32987012987013;-20.3539836452453;7.5177642179782;14.9439744309616;"Null";2.0531039657892
"AERI3";NA;2024;22.3999996185303;"Bens Industriais";"Máquinas e Equipamentos";"Máq. e Equip. Industriais";62;-20.3539836452453;-80.9160559136251;-3.7630719848583;0;-10.492587086059;0.91617386397171;-0.085774842049758;0;-24.9103651218739;0.153645833333333;NA;9.9535803665133;0;"Null";1.4896385529467
"OIBR3";"OI S.A";2024;17;"Comunicações";"Telecomunicações";"Telecomunicações";25;-62.3529406154857;-77.6315789473684;-55.88686623378;0;-0.094541159781827;-34.05181393832;-6.7695382781101;0;-82.2889432990643;0.393229166666667;NA;-10.088933122082;NA;"Null";-0.93292083646783
"SOJA3";"BOA SAFRA SEMENTES S.A.";2024;10.4099998474121;"Consumo não Cíclico";"Agropecuária";"Agricultura";109;61.9748641373662;-33.3755753016397;17.085212471948;5.9171705070856;6.1839474181069;7.483098996717;2.6245371932623;1;8.56212905637903;0.619791666666667;NA;11.7321492788839;49.1999572421373;"Null";0.56643647377272
"ENEV3";"ENEVA";2024;11.7600002288818;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";111;14.082140054704;-15.6890415067381;2.3317158686122;0;91.664083799678;7.7965223308845;0.14847691086667;0;-6.84001234072722;0.552083333333333;NA;12.244100391755;0;"Null";1.5945390295367
"OIBR4";"OI S.A";2024;52;"Comunicações";"Telecomunicações";"Telecomunicações";25;-68.0392171822342;-60.15625;-55.88686623378;0;-0.24078451631934;-34.05181393832;-6.7695382781101;0;-97.8062819575971;0.557291666666667;NA;-10.088933122082;NA;"Null";-0.93292083646783
"AZUL4";"AZUL";2024;10.8199996948242;"Bens Industriais";"Transporte";"Linhas Aéreas de Passageiros";96;45.4132597280408;-54.8029558578778;-12.829449536948;0;-8.5060591198722;-16.863786852917;-1.8821877175291;0;-41.0747335659411;0.166666666666667;NA;-9.66991112302505;0;"Null";-1.1661340609704
"BLAU3";"Blau Farmacêutica";2024;28;"Saúde";"Comércio e Distribuição";"Medicamentos e Outros Produtos";104;-35.0783640355376;-24.4638840542241;18.199256465494;2.5736115051798;11.784421782402;11.156809173001;1.3925163493813;0;-2.09671880301348;0.192708333333333;NA;2.0825968607607;54.804215702735;"Null";0.30404643800738
"BRAP3";"BRADESPAR";2024;25.5799999237061;"Materiais Básicos";"Mineração";"Minerais Metálicos";81;3.08328194763853;29.0326662061469;0;11.765328642398;4.8395623177349;19.928991501606;4.8248164745048;1;23.8198916600002;0.177083333333333;NA;0;99.9026404391311;"Null";0
"JFEN3";NA;2023;4.80000019073486;"Consumo Cíclico";"Construção Civil";"Incorporações";60;-27.0833362307812;-77.829098035519;-1872.0454545455;0;-6.9791628262717;-0.5537466150402;-0.10029856265353;0;-5.85267734627948;0.438961038961039;-38.5714258466448;5.1606616521834;0;"Null";-0.88918338476424
"BDLL3";NA;2024;12;"Bens Industriais";"Máquinas e Equipamentos";"Máq. e Equip. Industriais";62;-8.33333333333333;0;-315.67226749841;0;-0.18698854702308;-120.721120493;-58.827132330423;0;-411.48486897075;0.428198433420366;NA;9.9535803665133;0;"Null";-0.97322875410939
"ENGI4";"ENERGISA";2024;7.42000007629395;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";111;25.3369288795267;0.24577238423668;6.6389612621793;5.6053811659193;10.781049072974;5.1967248332207;0.82737773843926;1;2.04124642655268;0.190104166666667;NA;12.244100391755;26.2780182768864;"Null";2.7213569057727
"CORR4";"CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA";2024;82;NA;NA;NA;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.7235624651241;NA;"Null";NA
"BPHA3";NA;2023;0.620000004768372;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.3319873888246;NA;"Null";NA
"CASN3";"CASAN";2024;11.8049488067627;"Utilidade Pública";"Água e Saneamento";"Água e Saneamento";50;-18.1945403534792;-0.113598062744962;3.105306510104;0.22857232049948;196.8919688708;1.9271563119586;0.04880849155562;0;-8.87689062650987;0.690104166666667;NA;9.4732229307089;1.61809155303657;"Null";1.0942478905239
"CMSA3";"CIMS S.A.";2024;NA;"Outros";"Outros";"Outros";78;NA;NA;0;0;0;9.6247472108966e-05;-0.0077573814012399;NA;NA;NA;NA;0;0;"Null";0
"JHSF3";"JHSF";2023;5.6100001335144;"Consumo Cíclico";"Construção Civil";"Incorporações";60;-5.8784111267836;-21.4950729411274;34.514665446956;4.1574302788845;5.1945609684996;7.2028476719043;0.9663954336934;1;6.3050305296337;0.361038961038961;19.0612616821223;5.1606616521834;7.9493874504851;"Null";0.62567901739184
"JHSF3";"JHSF";2024;5.01000022888184;"Consumo Cíclico";"Construção Civil";"Incorporações";61;19.0612616821223;-5.8784111267836;28.399163336938;8.1050825421903;8.3615116983071;7.0758060494914;0.66614748636036;1;5.6541604517035;0.169270833333333;NA;10.112840873472;65.7680603439707;"Null";0.67917742313645
"ALSO3";"ALIANSCSONAE";2024;NA;NA;NA;NA;NA;NA;NA;14.027194111242;2.2614050558495;62.629374564665;13.724557190618;0.27159779445725;NA;NA;NA;NA;2.7235624651241;38.3481445829883;"Null";0
"ASAI3";"ASSAÍ";2023;13.0799999237061;"Consumo não Cíclico";"Comércio e Distribuição";"Alimentos";101;51.0640232500818;NA;2.2377109317682;0.83254750898819;21.5739282;2.8820123666145;0.90247820515135;0;-8.5973886480726;0.236363636363636;-30.1387873181509;1.6901545339683;17.6292536680571;"Null";3.2317761806982
"IRBR3";"IRB BRASIL RESSEGUROS";2024;25.7999992370605;"Financeiro";"Previdência e Seguros";"Resseguradoras";84;71.7054284770117;-74.2166622063532;-2.1373114444036;0;-29.424480927082;51.753454538638;-1.5055490735684;0;-78.4758863216148;0.182291666666667;NA;-2.1373114444036;0;"Null";0
"BAUH4";NA;2024;83.8899993896484;"Consumo não Cíclico";"Alimentos Processados";"Carnes e Derivados";70;-0.90730067962137;-4.55114350640343;7.9484492969337;1.476773720845;24.193741710794;20.10998362386;3.3847596200245;0;-36.2064361085975;0.2578125;NA;1.5657449132181;20.0244227874514;"Null";0.055675639646159
"AHEB6";NA;2024;19.3099994659424;"Consumo Cíclico";"Viagens e Lazer";"Produção de Eventos e Shows";73;-11.8591355334714;-62.5048554059371;14.098584432034;0;1.6922364555695;9.4268370259267;10.057696100319;1;27.6364723099742;0.182767624020888;NA;14.098584432034;0;"Null";0.047515581932408
"CRPG5";"TRONOX PIGMENTOS DO BRASIL";2024;28.9699993133545;"Materiais Básicos";"Químicos";"Químicos Diversos";21;32.5770816315795;-41.5461143678134;6.2541708375042;2.3252754237288;30.447590494609;23.515763792282;1.2401638154811;0;-9.71563053250079;0.177083333333333;NA;11.1673313671221;51.1749587028014;"Null";0.0091618087977984
"BIOM3";"BIOMM";2024;6.4554500579834;"Saúde";"Medicamentos e Outros Produtos";"Medicamentos e Outros Produtos";104;-12.3093630930493;-47.4783865722876;-71.231312028835;0;-6.1171872631817;1.3719366343501;-0.94487870835488;0;-10.5553902185656;0.171875;NA;2.0825968607607;0;"Null";1.2565445026178
"AHEB6";NA;2023;51.5;"Consumo Cíclico";"Viagens e Lazer";"Produção de Eventos e Shows";72;-62.5048554059371;162.621103503763;21.414890555377;0;2.5485086666049;-0.66538661185957;7.5769803152072;0;-46.6142563991023;0.293506493506493;-11.8591355334714;21.414890555377;0;"Null";-0.86103781882146
"AZUL4";"AZUL";2023;24.5100002288818;"Bens Industriais";"Transporte";"Linhas Aéreas de Passageiros";95;-54.8029558578778;-38.0152644191919;-4.5294207275972;0;-19.276463746513;-15.029103199105;-0.57116285148471;0;-32.0692947263618;0.264935064935065;45.4132597280408;-7.4015533583326;0;"Null";-1.2215836380376
"COCE6";"COELCE";2024;35;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";111;2.2315376086957;13.783418439716;3.6584163777786;2.2315376086957;3.405657467446;53.832517306721;4.0520810245632;1;35.0571819470943;NA;NA;12.244100391755;10.4614448743287;"Null";1.3971070449211
"CEAB3";"CEA MODAS";2024;2.27999997138977;"Consumo Cíclico";"Comércio Varejista";"Tecidos Vestuário e Calçados";94;241.921399744049;-62.7642288399638;0.03542014543095;0;1014.1003773529;9.7737686445399;0.0077211291651802;0;-3.44291287714536;0.270833333333333;NA;2.0524876016377;0;"Null";0.56024331533407
"HETA4";NA;2023;8.39000034332275;"Consumo Cíclico";"Utilidades Domésticas";"Utensílios Domésticos";111;-47.4213845456054;1.27388415092279;6806.8516042781;0;0.010467517492303;-688.06641490492;399.33059611063;0;-2492.31505435617;0.207792207792208;51.9138795552638;6806.8516042781;0;"Null";-0.92495112818379
"BBSE3";"BB SEGURIDADE";2024;33.3499984741211;"Financeiro";"Previdência e Seguros";"Seguradoras";128;10.0672209172975;68.2519489243938;0;10.245202407132;8.4683881863846;4.908241;3.9736015;0;-11.5403656756107;0.388020833333333;NA;824.09333708181;100;"Null";0
"EPAR3";"EMBPAR";2024;9.75;"Bens Industriais";"Comércio";"Material de Transporte";74;52.3820444479981;-3.2552486282093;3.3884109878643;33.305124892334;7.6561435313956;5.388690391915;1.5164292508873;1;1.21995218765747;0.177083333333333;NA;3.3884109878643;100;"Null";0.007704891419723
"AFLT3";"AFLUENTE";2024;9.39999961853027;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";111;-4.27805487805924;7.05796046231406;42.659753071746;3.0574388824214;18.872901631317;4.0286943716596;0.45514993760928;0;-2.36572286353775;0.216145833333333;NA;12.244100391755;14.3332687741595;"Null";0.00052724976293434
"ECPR4";"ENCORPAR";2023;85.8000030517578;NA;NA;NA;NA;NA;14.4610513602989;NA;NA;NA;NA;NA;NA;NA;NA;NA;7.3319873888246;NA;"Null";NA
"CMIN3";"CSN MINERAÇÃO S.A.";2024;4.09999990463257;"Materiais Básicos";"Mineração";"Minerais Metálicos";81;101.833891623353;-16.8894264079995;18.901776898466;9.9221251987667;12.035130393938;1.9504167957473;0.65059536072364;1;0.43008522749791;0.192708333333333;NA;0;84.251493201162;"Null";0.76448384321941
"CPFE3";"CPFL ENERGIA";2024;32.7200012207031;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";111;23.4870550326069;33.5079835593502;13.90703916822;7.4930868501688;8.0283169213662;16.384806466877;4.7967712756221;1;8.51173548504849;0.200520833333333;NA;12.244100391755;35.1275796187074;"Null";1.4003098922395
"PETR3";"PETROLEO BRASILEIRO S.A. PETROBRAS";2024;26.8500003814697;"Petróleo Gás e Biocombustíveis";"Petróleo Gás e Biocombustíveis";"Exploração Refino e Distribuição";70;57.4825736141329;50.7416004628267;24.337394578843;18.46688791688;4.0806581571626;29.164865616631;9.5523806451615;1;46.4246454949161;0.7734375;NA;5.067730461194;95.5361723960983;"Null";0.79660709544975
"SUZB3";"SUZANO S.A";2024;48.2400016784668;"Materiais Básicos";"Madeira e Papel";"Papel e Celulose";99;17.4105081823408;-13.2613218989999;35.428610955822;2.0912728330038;5.1507877772234;34.270505578594;10.800289665591;1;43.0923542134175;0.471354166666667;NA;12.4418472699017;19.4290239695528;"Null";1.7267377251399
"BRKM3";"BRASKEM";2024;24.9699993133545;"Materiais Básicos";"Químicos";"Petroquímicos";21;-14.1669958799157;-48.7584720739232;-6.4886848332837;0;-3.7762476347368;5.00747713425;-5.7437970435198;0;-47.9792164481704;0.497395833333333;NA;-6.4886848332837;0;"Null";10.580160320641
"EUCA4";"EUCATEX";2024;8.52000045776367;"Materiais Básicos";"Madeira e Papel";"Madeira";72;98.366957498635;-3.85925239947586;15.769489322607;10.763653574575;3.4854484146483;25.990737175568;4.5589542892728;1;40.110546471906;0.213541666666667;NA;15.769489322607;100;"Null";0.29778007455001
"CMIN3";"CSN MINERAÇÃO S.A.";2023;6.82999992370605;"Materiais Básicos";"Mineração";"Minerais Metálicos";80;-16.8894264079995;NA;22.228551903871;22.576448039216;7.5857336693806;2.0770689535296;0.53785173297985;1;0.294580608319159;0.45974025974026;101.833891623353;9.8309914722809;0.0646253764628594;"Null";0.73695192851106
"LREN3";"Lojas Renner";2023;24.4500007629395;"Consumo Cíclico";"Comércio Varejista";"Tecidos Vestuário e Calçados";93;-12.9457866083677;-35.8494607142;9.7331772853774;3.2571630859375;15.272000464999;10.47262490909;1.3410161980375;0;-7.76455792887829;0.355844155844156;-10.8441709108212;6.8819742282191;21.0223139524112;"Null";0.2384531770213
"LREN3";"Lojas Renner";2024;20.2700004577637;"Consumo Cíclico";"Comércio Varejista";"Tecidos Vestuário e Calçados";94;-10.8441709108212;-12.9457866083677;7.1532078058601;4.097233065442;17.187461747405;10.43079260965;1.0135295284442;0;-1.95097794505408;0.184895833333333;NA;2.0524876016377;31.828871855686;"Null";0.1917843750028
"EQTL3";"EQUATORIAL ENERGIA";2024;26.8981761932373;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";111;33.3346275319167;21.8732620255572;5.0642657144956;0.97984322508399;19.811488533619;18.322954422479;1.80299425454;0;-3.00525563150351;0.169270833333333;NA;12.244100391755;4.59350353081968;"Null";2.2022286473446
"AMAR3";"LOJAS MARISA";2024;6.19999980926514;"Consumo Cíclico";"Comércio Varejista";"Tecidos Vestuário e Calçados";94;-40.4799995422363;-67.1052631578947;-30.372300517941;0;-0.506912103006;0.19831239621796;-7.338550367885;0;-9.60404319348025;0.166666666666667;NA;2.0524876016377;0;"Null";59.37358435064
"CPLE6";NA;2024;7.80780696868896;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";111;34.2382947792448;34.0222752808182;10.516136177867;3.2280658301158;13.680618428465;8.0079348920375;0.75727570753998;1;3.51321817961059;0.190104166666667;NA;12.244100391755;15.1331676422871;"Null";0.62640153900044
"BRPR3";"BR PROPERTIES";2024;6420;NA;NA;NA;NA;NA;-9.0550160157371;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.7235624651241;NA;"Null";NA
"BLUT4";NA;2024;NA;NA;NA;NA;NA;NA;NA;0;0;0;1.4088196408022;-0.11630376571172;NA;NA;NA;NA;2.7235624651241;0;"Null";0
"CYRE3";"CYRELA";2024;12.8900003433228;"Consumo Cíclico";"Construção Civil";"Incorporações";61;87.746602561388;-12.8524521262386;15.066987829104;3.5078842296512;10.217458767299;19.238222725308;2.3567503963968;1;13.1727421059036;0.213541666666667;NA;10.112840873472;28.4644530755164;"Null";0.67074632971412
"ELMD3";"Eletromidia";2024;10.2399997711182;"Comunicações";"Mídia";"Publicidade e Propaganda";NA;53.0791842439199;2.29999542236328;7.149325316248;0;32.665935556118;6.1832531924865;0.47939848448843;0;-6.60460240814301;0.286458333333333;NA;7.149325316248;NA;"Null";1.1498645377821
"CGAS3";"COMGÁS";2024;128.080001831055;"Utilidade Pública";"Gás";"Gás";151;-3.19338336618747;-2.0582232396894;9.2935868620214;2.5758474030433;11.523243012596;12.784232535885;10.630687894553;0;-65.9366160767867;0.796875;NA;9.2935868620214;0;"Null";4.1188750388095
"JFEN3";NA;2024;3.5;"Consumo Cíclico";"Construção Civil";"Incorporações";61;-38.5714258466448;-27.0833362307812;-58.197854588796;0;-10.848386145245;-2.9669151770457;-0.19818616070764;0;-6.43219045970181;0.15625;NA;10.112840873472;0;"Null";-0.83423852076413
"CTNM3";"COTEMINAS";2024;4.71000003814697;"Consumo Cíclico";"Tecidos Vestuário e Calçados";"Fios e Tecidos";94;NA;-49.8402570187736;NA;NA;NA;NA;NA;NA;NA;0.577023498694517;NA;1.44188610608105;NA;"Null";NA
"BMIN4";"BANCO MERCANTIL DE INVESTIMENTOS";2024;13.2700004577637;"Financeiro";"Intermediários Financeiros";"Bancos";215;23.8131103120146;-16.4422441494274;20.527743247825;0;10.910847334159;27.492683739633;1.5058408844712;1;16.2592917299406;0.453125;NA;9.3536947012554;0;"Null";0
"EMAE3";"EMAE - EMPRESA METROP.AGUAS ENERGIA";2024;26.0100002288818;"Utilidade Pública";"Energia Elétrica";"Energia Elétrica";111;21.331065024982;4.8263614457831;24.941739623355;21.331065024982;3.4398510562201;29.460747305323;4.0728507633104;1;25.9491915554314;0.18798955613577;NA;12.244100391755;100;"Null";0
"LOGN3";"LOG-IN LOGÍSTICA INTERMODAL";2024;35.4599990844727;"Bens Industriais";"Transporte";"Transporte Hidroviário";186;9.65812920717111;48.7288046896853;2.570014431557;0;68.560537440727;8.7710195199237;0.5614016668594;0;-31.7202153626268;0.455729166666667;NA;8.0548947443355;0;"Null";1.7321235550018
"POMO3";"MARCOPOLO";2024;2.39000010490417;"Bens Industriais";"Material de Transporte";"Material Rodoviário";74;139.261891516428;1.91667048136397;12.212066103485;5.9285714285714;6.4970185188589;3.7445238723932;0.86193382145132;1;4.71706840451649;0.213541666666667;NA;3.5056254944161;100;"Null";0.68240664721943
"ESTR4";"ESTRELA";2024;3.99900007247925;"Consumo Cíclico";"Viagens e Lazer";"Brinquedos e Jogos";86;4.52612534580829;-40.4733535117268;-13.583483838824;0;-1.5491738113796;-65.482278715903;-2.6982124079916;0;-68.4239138462637;0.2265625;NA;-13.583483838824;0;"Null";-0.15582268771986
"BMKS3";"BICICLETAS MONARK";2024;316;"Consumo Cíclico";"Viagens e Lazer";"Bicicletas";75;29.9703718093855;38.2133508872175;112.08121189264;16.052646813712;9.1806912119343;454.0340846619;39.210555250137;1;294.566945010894;0.619791666666667;NA;112.08121189264;100;"Null";0.027616335386881
"CGRA4";"GRAZZIOTIN";2024;27.1436786651611;"Consumo Cíclico";"Comércio Varejista";"Tecidos Vestuário e Calçados";94;10.2586038863224;-16.0687252159173;14.147213730127;10.12546272012;5.603699044871;44.03007058443;4.7629253081371;1;40.9459678435709;0.502604166666667;NA;2.0524876016377;78.6584629799327;"Null";0
